[21:42:39] [main/INFO]: ModLauncher running: args [--username, Vegely, --version, forge-47.2.6, --gameDir, C:\Users\bogurad\curseforge\minecraft\Instances\TerraFirmaGreg Modern, --assetsDir, C:\Users\bogurad\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 1c3ad3930320474bbfa2aa740b70c321, --accessToken, ????????, --clientId, NGI5ZWI1OTEtYzRlZC00N2E1LTk1ZDYtNDRlNzE5YzVlMThl, --xuid, 2535424970138450, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\bogurad\curseforge\minecraft\Install\quickPlay\java\1733604157932.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.2.6, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[21:42:39] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
	at net.minecraft.client.resources.model.ModelBakery.<init>(ModelBakery.java:159) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at net.minecraft.client.resources.model.ModelManager.m_246505_(ModelManager.java:83) ~[client-1.20.1-20230612.114412-srg.jar%23450!/:?]
	at java.util.concurrent.CompletableFuture.biApply(CompletableFuture.java:1311) ~[?:?]
	at java.util.concurrent.CompletableFuture$BiApply.tryFire(CompletableFuture.java:1280) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.exec(CompletableFuture.java:483) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:373) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1182) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1655) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1622) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:165) ~[?:?]
[21:43:23] [Worker-ResourceReload-9/WARN]: Missing textures in model firmaciv:firmaciv_compass#inventory:
    minecraft:textures/atlas/blocks.png:minecraft:item/compass
[21:43:23] [Worker-ResourceReload-9/WARN]: Missing textures in model gtceu:tin_double_ingot#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:item/material_sets/dull/ingot_double_overlay
[21:43:23] [Worker-ResourceReload-9/WARN]: Missing textures in model createaddition:small_light_connector#facing=west,mode=push,powered=true,rotation=x_clockwise_180,variant=default:
    minecraft:textures/atlas/blocks.png:create:block/chute_block
[21:43:23] [Worker-ResourceReload-9/WARN]: Missing textures in model gtceu:copper_double_ingot#inventory:
    minecraft:textures/atlas/blocks.png:gtceu:item/material_sets/dull/ingot_double_overlay
[21:43:24] [Render thread/INFO]: Loaded all shader sources.
[21:43:24] [Worker-ResourceReload-12/INFO]: Loaded values for 19 compatible attributes.
[21:43:24] [Worker-ResourceReload-12/ERROR]: Attribute ID 'minecolonies:mc_mob_damage' does not belong to a known attribute. This entry will be ignored.
[21:43:24] [Worker-ResourceReload-12/INFO]: Loaded 20 values from config.
[21:43:24] [Worker-ResourceReload-12/INFO]: Saving config file. 20 entries.
[21:43:24] [Worker-ResourceReload-12/INFO]: Applying changes for 20 attributes.
[21:43:24] [Worker-ResourceReload-4/INFO]: Automatic pull animal configuration:
pull_animals = [
    "minecraft:camel",
    "minecraft:donkey",
    "minecraft:horse",
    "minecraft:mule",
    "minecraft:skeleton_horse",
    "minecraft:zombie_horse",
    "minecraft:player",
    "tfc:donkey",
    "tfc:mule",
    "tfc:horse"
  ]
[21:43:24] [Worker-ResourceReload-2/INFO]: Start loading plugin at io.github.mortuusars.exposure.integration.jade.ExposureJadePlugin
[21:43:24] [Worker-ResourceReload-2/INFO]: Start loading plugin at de.maxhenkel.corpse.integration.waila.PluginCorpse
[21:43:24] [Worker-ResourceReload-2/INFO]: Start loading plugin at xfacthd.framedblocks.common.compat.jade.FramedJadePlugin
[21:43:24] [Worker-ResourceReload-2/INFO]: Start loading plugin at snownee.jade.addon.general.GeneralPlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at snownee.jade.addon.create.CreatePlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at me.pandamods.fallingtrees.compat.JadePlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at com.gregtechceu.gtceu.integration.jade.GTJadePlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at net.dries007.tfc.compat.jade.JadeIntegration
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at snownee.jade.addon.vanilla.VanillaPlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at snownee.jade.addon.universal.UniversalPlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at snownee.jade.addon.core.CorePlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at appeng.integration.modules.jade.JadeModule
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at com.glodblock.github.extendedae.xmod.jade.JadePlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at cy.jdkdigital.treetap.compat.jade.JadePlugin
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at com.eerussianguy.firmalife.compat.tooltip.JadeIntegration
[21:43:25] [Worker-ResourceReload-2/INFO]: Start loading plugin at com.ljuangbminecraft.tfcchannelcasting.compat.JadeIntegration
[21:43:25] [Render thread/INFO]: Loaded default options for keymappings
[21:43:26] [Render thread/WARN]: Mod 'create_connected' took 1.199 s to run a deferred task.
[21:43:26] [Render thread/INFO]: OpenAL initialized on device OpenAL Soft on Altavoces (3- G733 Gaming Headset)
[21:43:26] [Render thread/INFO]: Sound engine started
[21:43:26] [Render thread/INFO]: [FANCYMENU] Reloading AudioResourceHandler after Minecraft SoundEngine reload..
[21:43:27] [Render thread/INFO]: Created: 4096x2048x4 minecraft:textures/atlas/blocks.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 1024x512x4 minecraft:textures/atlas/signs.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/shield_patterns.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 512x512x4 minecraft:textures/atlas/banner_patterns.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 2048x1024x4 minecraft:textures/atlas/armor_trims.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 128x64x4 minecraft:textures/atlas/decorated_pot.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 1024x1024x4 minecraft:textures/atlas/chest.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/shulker_boxes.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 512x256x4 minecraft:textures/atlas/beds.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: inject shader vsh particle.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_solid.
[21:43:27] [Render thread/INFO]: inject shader fsh rendertype_solid.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_cutout_mipped.
[21:43:27] [Render thread/INFO]: inject shader fsh rendertype_cutout_mipped.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_cutout.
[21:43:27] [Render thread/INFO]: inject shader fsh rendertype_cutout.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_translucent.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_armor_cutout_no_cull.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_solid.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_cutout.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_cutout_no_cull.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_cutout_no_cull_z_offset.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_translucent_cull.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_translucent.
[21:43:27] [Render thread/WARN]: Shader rendertype_entity_translucent_emissive could not find sampler named Sampler2 in the specified shader program.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_smooth_cutout.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_decal.
[21:43:27] [Render thread/INFO]: inject shader vsh rendertype_entity_no_outline.
[21:43:27] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find sampler named Sampler2 in the specified shader program.
[21:43:27] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named IViewRotMat in the specified shader program.
[21:43:27] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogStart in the specified shader program.
[21:43:27] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogEnd in the specified shader program.
[21:43:27] [Render thread/WARN]: Shader moonlight:text_alpha_color could not find uniform named FogColor in the specified shader program.
[21:43:27] [Render thread/WARN]: Shader shimmer:rendertype_armor_cutout_no_cull could not find sampler named Sampler2 in the specified shader program.
[21:43:27] [Render thread/INFO]: Created: 2048x1024x0 minecraft:textures/atlas/particles.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 256x256x0 minecraft:textures/atlas/paintings.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 256x128x0 minecraft:textures/atlas/mob_effects.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Successfully reloaded the world map shaders!
[21:43:27] [Render thread/INFO]: Loading exposure filters:
[21:43:27] [Render thread/INFO]: Filter [exposure:light_blue_pane, exposure:shaders/light_blue_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:orange_pane, exposure:shaders/orange_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:red_pane, exposure:shaders/red_filter.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:purple_pane, exposure:shaders/purple_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:blue_pane, exposure:shaders/blue_filter.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:light_gray_pane, exposure:shaders/light_gray_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:magenta_pane, exposure:shaders/magenta_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:gray_pane, exposure:shaders/gray_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:lime_pane, exposure:shaders/lime_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:green_pane, exposure:shaders/green_filter.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:pink_pane, exposure:shaders/pink_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:yellow_pane, exposure:shaders/yellow_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:white_pane, exposure:shaders/white_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:brown_pane, exposure:shaders/brown_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:glass_pane, exposure:shaders/crisp.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:interplanar_projector, exposure:shaders/invert.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:black_pane, exposure:shaders/black_tint.json] added.
[21:43:27] [Render thread/INFO]: Filter [exposure:cyan_pane, exposure:shaders/cyan_tint.json] added.
[21:43:27] [Render thread/INFO]: BookContentResourceListenerLoader preloaded 824 jsons
[21:43:27] [Render thread/INFO]: Created: 128x128x0 computercraft:textures/atlas/gui.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 512x256x0 polylib:textures/atlas/gui.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 256x128x0 jei:textures/atlas/gui.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Created: 256x256x0 moonlight:textures/atlas/map_markers.png-atlas
[21:43:27] [Render thread/INFO]: Cleared non-static resources for pack moonlight:mods_dynamic_assets in: 0 ms
[21:43:27] [Render thread/INFO]: Successfully reloaded the minimap shaders!
[21:43:27] [Render thread/INFO]: buildIn shimmer configuration is enabled, this can be disabled by config file
[21:43:27] [Render thread/INFO]: mod jar and resource pack discovery: file managed my minecraft located in [sourceName:KubeJS Resource Pack [assets],location:KubeJS Resource Pack [assets]]
[21:43:27] [Render thread/ERROR]: can't find block framedblocks:framed_gate_door from file managed my minecraft located in [sourceName:KubeJS Resource Pack [assets],location:KubeJS Resource Pack [assets]]
[21:43:27] [Render thread/ERROR]: can't find block framedblocks:framed_iron_gate_door from file managed my minecraft located in [sourceName:KubeJS Resource Pack [assets],location:KubeJS Resource Pack [assets]]
[21:43:27] [Render thread/ERROR]: can't find block framedblocks:framed_gate_door from file managed my minecraft located in [sourceName:KubeJS Resource Pack [assets],location:KubeJS Resource Pack [assets]]
[21:43:27] [Render thread/ERROR]: can't find block framedblocks:framed_iron_gate_door from file managed my minecraft located in [sourceName:KubeJS Resource Pack [assets],location:KubeJS Resource Pack [assets]]
[21:43:27] [Render thread/INFO]: [FANCYMENU] Reloading resources..
[21:43:27] [Render thread/INFO]: [FANCYMENU] Pre-loading resources..
[21:43:27] [Render thread/INFO]: [FANCYMENU] Updating animation sizes..
[21:43:27] [Render thread/INFO]: [FANCYMENU] Minecraft resource reload: FINISHED
[21:43:27] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: title_screen
[21:43:27] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[21:43:28] [Render thread/INFO]: Loaded AmbientEngine 'basic' v3.1.0. 11 dimension(s), 11 features, 11 blockgroups, 2 sound collections, 37 regions, 58 sounds, 11 sound categories, 5 solids and 2 biome types
[21:43:28] [Render thread/INFO]: PlayerAnimator not found!
[21:43:28] [Render thread/INFO]: Loaded Vanilla Hands items: []
[21:43:28] [Render thread/INFO]: Loaded Auto Disable items: [camera]
[21:43:29] [Render thread/WARN]: Game took 51.921 seconds to start
[21:43:30] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: safety_screen
[21:43:31] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: join_multiplayer_screen
[21:43:36] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: edit_server_screen
[21:43:57] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: options_screen
[21:44:01] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: sound_options_screen
[21:51:02] [Render thread/ERROR]: Can't ping 79.72.62.131: Disconnected
[21:51:10] [Render thread/INFO]: [EMI] Disconnecting from server, EMI data cleared
[21:51:10] [Thread-47/INFO]: [EMI] Clearing data
[21:51:10] [Render thread/INFO]: Curios disabled
[21:51:10] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: progress_screen
[21:51:10] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: connect_screen
[21:51:10] [Render thread/INFO]: Connecting to 79.72.62.131, 25565
[21:51:16] [Netty Client IO #6/INFO]: Connected to a vanilla server. Catching up missing behaviour.
[21:51:16] [Netty Client IO #6/INFO]: Loading server config for pickupnotifier
[21:51:16] [Netty Client IO #6/INFO]: Loading server config for hangglider
[21:51:16] [Render thread/INFO]: New Xaero hud session initialized!
[21:51:16] [Render thread/INFO]: New world map session initialized!
[21:51:16] [Render thread/INFO]: Reloading pipeline on dimension change: NamespacedId{namespace='minecraft', name='overworld'} => NamespacedId{namespace='minecraft', name='overworld'}
[21:51:16] [Render thread/INFO]: Destroying pipeline NamespacedId{namespace='minecraft', name='overworld'}
[21:51:16] [Render thread/INFO]: Creating pipeline for dimension NamespacedId{namespace='minecraft', name='overworld'}
[21:51:16] [Render thread/INFO]: Started 10 worker threads
[21:51:16] [Render thread/INFO]: Started 10 worker threads
[21:51:16] [Render thread/WARN]: defineId called for: class net.minecraft.world.entity.player.Player from class tschipp.carryon.common.carry.CarryOnDataManager
[21:51:16] [Render thread/INFO]: Sending client config 'fallingtrees:fallingtrees_client' to server
[21:51:16] [Render thread/INFO]: JEI StartEventObserver received class net.minecraftforge.client.event.ClientPlayerNetworkEvent$LoggingIn
[21:51:16] [Render thread/INFO]: JEI StartEventObserver transitioning state from DISABLED to ENABLED
[21:51:16] [Render thread/INFO]: [FANCYMENU] ScreenCustomizationLayer registered: receiving_level_screen
